Text,truth,pre,mse,rmse,pearson_coeff,spearman_coeff,input_tokens,output_tokens,total_tokens,runtime
"text1: there are now 37 active probable cases in the gta , compared with 70 cases on june 6 .  text2: and , globally , the number of active probable cases has declined to 573 .",1.5,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,754,59,813,3.7622642517089844
"text1: the male eagle was found by a zookeeper early thursday , suffering from severe puncture wounds in his abdomen .  text2: the 21-year-old eagle , found by a zookeeper early thursday , had severe puncture wounds to his abdomen and back , spokeswoman julie mason said .",3.25,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,770,73,843,4.43686318397522
"text1: agnew said pinellas began baiting when rabies cases "" went from zero to 30 "" in 1995 .  text2: still , pinellas rabies cases fell sharply to 17 in 1996 and 3 in 1997 , agnew said .",1.75,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,766,129,895,7.03660774230957
"text1: marc garber , whitley 's attorney , had a different view .  text2: whitley 's attorney , marc garber , called the ruling "" a huge victory . """,1.75,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,749,10,759,1.541886568069458
"text1: bioreliance 's stock closed down 2 cents yesterday at $ 47.98 per share .  text2: shares of bioreliance sold at $ 47.98 at the close of market yesterday , down 2 cents .",5.0,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,760,63,823,3.9478707313537598
"text1: just five months ago , dean committed to accepting taxpayer money and vowed to attack any democrat who didnt .  text2: just five months ago , dean committed to accepting taxpayer money and the spending limits that come with it and vowed to attack any democrat who didnt .",3.6,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,761,62,823,3.019068479537964
"text1: sars has killed 296 people on china 's mainland and infected more than 5,200 .  text2: throughout china 's mainland , the disease has killed 300 people and infected more than 5,270 .",3.2,4.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,757,128,885,4.91610312461853
"text1: the redesigned finder also features search , coloured labels for customized organization of documents and projects and dynamic browsing of the network for mac , windows and unix file servers .  text2: it also supports coloured labels to better organise documents , and dynamic browsing of the network for mac , windows and unix file servers .",3.0,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,769,72,841,3.2637405395507812
"text1: the lawyer representing torch concepts , rich marsden did not respond to repeated phone calls .  text2: officials with torch and jetblue did not respond to repeated phone calls from the mercury news seeking comment .",2.75,2.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,750,71,821,4.265336513519287
"text1: he was voluntarily castrated in 2001 , an operation he contends removed his ability to become sexually aroused .  text2: devries , who was voluntarily castrated in august 2001 , has said the surgery took away his ability to become sexually aroused .",4.5,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,764,66,830,4.095237970352173
"text1: the s & p / tsx composite rose 87.74 points on the week , while the tsx venture exchange composite gained 44.49 points .  text2: on the week , the dow jones industrial average rose 11.56 points , while the nasdaq stock market gained 39.42 points .",1.0,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,775,9,784,1.5580229759216309
"text1: in turn suse will license java 2 standard edition while also formalising an existing agreement to distribute sun 's java virtual machine for running java applications .  text2: nuremberg , germany-based suse will license sun 's java 2 standard edition ( j2se ) and ship sun 's java virtual machine across its linux software line .",3.75,1.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,782,87,869,5.079863786697388
text1: artists are worried the plan would harm those who need help most - performers who have a difficult time lining up shows .  text2: the artists say the plan will harm french culture and punish those who need help most - performers who have a hard time lining up work .,3.0,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,763,67,830,4.143823623657227
text1: long lines formed outside gas stations and people rushed to get money from cash machines sunday as israelis prepared to weather a strike that threatened to paralyze the country .  text2: long lines formed sunday outside gas stations and people rushed to get money from cash machines as israelis braced for the strike 's effects .,4.5,3.6,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,775,9,784,1.5580229759216309
"text1: the tech-heavy nasdaq composite index fell 3.99 , or 0.2 percent , to 1,682.72 , following a two-day win of 55.93 .  text2: the technology-laced nasdaq composite index .ixic eased 8.52 points , or 0.51 percent , to 1,670.21 .",1.5,0.21,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,787,12,799,1.5813522338867188
"text1: martin , 58 , will be freed today after serving two thirds of his five-year sentence for the manslaughter of 16-year-old fred barras .  text2: martin served two thirds of a five-year sentence for the manslaughter of barras and for wounding fearon .",3.0,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,765,78,843,3.4307684898376465
"text1: we don 't know if any will be sars , "" said dr. james young , ontario 's commissioner of public safety .  text2: "" we 're being hyper-vigilant , "" said dr. james young , ontario 's commissioner of public safety .",2.0,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,768,70,838,4.3015642166137695
"text1: sales for the quarter beat expectations , rising 37 percent year-on-year to 1.76 billion euros .  text2: sales rose 37 per cent year-on-year to 1.76bn , beating expectations .",4.0,3.75,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,754,59,813,3.7622642517089844
text1: the company said it would issue revised guidance for the full fiscal year next month when it releases its q2 results .  text2: the company said it would renew its guidance for 2003 when it announces its second quarter results in mid-july .,3.2,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,760,63,823,3.9478707313537598
"text1: idec shareholders would own 50.5 percent of the stock of the combined company , and biogen shareholders the remaining 49.5 percent .  text2: the companies said idec holders would own about 50.5 percent of the stock of the combined company .",3.0,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,765,78,843,3.4307684898376465
"text1: nonetheless , the open-source guru insisted , "" this attack was wrong , and it was dangerous to our goals . ""  text2: "" this attack was wrong , and it was dangerous to our goals , "" raymond said .",3.5,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,755,6,761,1.3973705768585205
"text1: "" we haven 't decided whether to use an unbroken or dotted white line , but this is an experiment worth introducing , "" said david richardson , the icc 's cricket manager .  text2: "" we haven 't decided whether to use an unbroken or dotted white line , "" said dave richardson , the icc 's cricket manager .",4.0,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,786,128,914,7.157907247543335
text1: shinseki retires wednesday after a 38-year career that included combat in vietnam and head of u.s. peacekeeping efforts in bosnia .  text2: shinseki 's career included combat in vietnam and head of u.s. peacekeeping efforts in bosnia .,3.0,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,769,72,841,3.2637405395507812
text1: the department also sent water and soil samples to the state health laboratory .  text2: water samples are being sent to the state health department for analysis .,3.25,2.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,740,25,765,2.218419313430786
"text1: "" but that does not clear them of the obligation to do everything possible to protect civilians , and that is not what we 're seeing . ""  text2: "" but that does not clear them of the responsibility to do everything possible to minimize civilian harm . """,3.4,3.2,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,762,37,799,2.8265018463134766
"text1: ross garber , rowland 's lawyer , said tuesday he would attend the meeting and would ask to speak on the issue .  text2: ross garber , rowland 's legal counsel , said the governor would have no comment on the condo deal .",2.0,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,765,78,843,3.4307684898376465
"text1: at his request , he will be reassigned within the district .  text2: district superintendent j. chester floyd told reporters monday that mccrackin will be reassigned within the district .",2.8,3.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,749,10,759,1.541886568069458
"text1: frank quattrone , the former credit suisse first boston technology investment-banking guru , reportedly pleaded not guilty tuesday to charges of obstruction of justice and witness tampering .  text2: new york - ( dow jones ) - former star investment banker frank quattrone pleaded not guilty tuesday to criminal charges of obstruction of justice and witness tampering .",4.0,4.0,1.16130225997426,1.0776373508626453,0.3358002407011582,0.35455011466811637,783,86,869,5.079863786697388
