Text,truth,pre,pred_raw,input_tokens,output_tokens,total_tokens,runtime,acc,accuracy,macro_f1
i started walking again yesterday and it feels amazing,joy,joy,"label.

Input text:
i started walking again yesterday and it feels amazing

Label:
assistant
<think>

</think>

joy",90,142,232,1.2690615825013083,0.5645,0.5645,0.3941372477046873
ive also been feeling somewhat emo irritable lately,anger,sadness,"label.

Input text:
ive also been feeling somewhat emo irritable lately

Label:
assistant
<think>

</think>

sadness",90,142,232,1.2690615825013083,0.5645,0.5645,0.3941372477046873
i felt joyful then it subsided now i feel joyful again,joy,joy,"i felt joyful then it subsided now i feel joyful again

Label:
assistant
<think>

</think>

joy",93,139,232,1.2690615825013083,0.5645,0.5645,0.3941372477046873
i feel like i have to shy away from triggering some stereotype of a person who will scream and break things because they didnt get to eat their favorite kind of sandwich,fear,anger,"<think>

</think>

anger",113,119,232,1.2690615825013083,0.5645,0.5645,0.3941372477046873
i feel completely distracted and emotionally drained,anger,sadness,"Output only one final label.

Input text:
i feel completely distracted and emotionally drained

Label:
assistant
<think>

</think>

sadness",88,144,232,1.2690615825013083,0.5645,0.5645,0.3941372477046873
i exhausted and feeling a little morose but now im livid on top of everything else,sadness,anger,"little morose but now im livid on top of everything else

Label:
assistant
<think>

</think>

anger",99,121,220,1.1059847428114153,0.5645,0.5645,0.3941372477046873
i feel so safe and tucked away,joy,joy,"step by step internally.
Output only one final label.

Input text:
i feel so safe and tucked away

Label:
assistant
<think>

</think>

The phrase ""i feel so safe and tucked away"" expresses a sense of security, comfort, and contentment. Among the candidate labels (sadness, joy, love, anger, fear, surprise), ""joy"" is the closest fit as it aligns with positive emotions and feelings of well-being, whereas the other labels represent negative or neutral states.

Label: joy",88,132,220,1.1059847428114153,0.5645,0.5645,0.3941372477046873
im feeling too tortured to write today,fear,sadness,"step by step internally.
Output only one final label.

Input text:
im feeling too tortured to write today

Label:
assistant
<think>

</think>

sadness",88,132,220,1.1059847428114153,0.5645,0.5645,0.3941372477046873
i promise youll feel inspired afterwards,joy,joy,"step by step internally.
Output only one final label.

Input text:
i promise youll feel inspired afterwards

Label:
assistant
<think>

</think>

The text ""i promise youll feel inspired afterwards"" conveys a positive, uplifting sentiment. The word ""inspired"" is closely associated with feelings of enthusiasm, excitement, and happiness. Among the candidate labels (sadness, joy, love, anger, fear, surprise), ""joy"" best captures the positive and uplifting emotional tone of feeling inspired.

Label: joy",88,132,220,1.1059847428114153,0.5645,0.5645,0.3941372477046873
i feel however i have something far more precious than feelings,joy,joy,"one final label.

Input text:
i feel however i have something far more precious than feelings

Label:
assistant
<think>

</think>

The text ""i feel however i have something far more precious than feelings"" suggests a realization that the speaker possesses something of greater value than their current emotional state. This often implies a sense of relief, gratitude, or happiness about having a deeper connection or possession (like a loved one) that transcends fleeting emotions. Among the candidate labels, this sentiment aligns best with **joy**, as it reflects a positive outlook and appreciation for something precious.

Label: joy",92,128,220,1.1059847428114153,0.5645,0.5645,0.3941372477046873
i feel that working together and supporting each other as a whole i can represent a larger younger voice in politics what can i say to that,love,love,"i say to that

Label:
assistant
<think>

</think>

The text expresses a sense of unity, collaboration (""working together,"" ""supporting each other""), and a positive vision for impact (""represent a larger younger voice""). These themes align most closely with feelings of affection, connection, and enthusiasm, which fall under the category of love (in the sense of communal love or passion for a cause).

Label: love",108,112,220,1.1059847428114153,0.5645,0.5645,0.3941372477046873
im alone in this apartment i get this overwhelming feeling like im being watched and that im unwelcome,sadness,fear,"this overwhelming feeling like im being watched and that im unwelcome

Label:
assistant
<think>

</think>

The text describes feelings of being alone, overwhelmed, watched, and unwelcome. These emotions indicate a sense of vulnerability, anxiety, and dread, which aligns most closely with **fear**.

Label: fear",100,120,220,1.1059847428114153,0.5645,0.5645,0.3941372477046873
i feel blessed that i have people in my life who remind me all the time that i did the right thing and that i look better like this,love,joy,"like this

Label:
assistant
<think>

</think>

joy",110,110,220,1.1059847428114153,0.5645,0.5645,0.3941372477046873
i had come to associate the bad feelings with bad behaviour and this only continued,sadness,sadness,"i had come to associate the bad feelings with bad behaviour and this only continued

Label:
assistant
<think>

</think>

sadness",96,124,220,1.1059847428114153,0.5645,0.5645,0.3941372477046873
i feel a lot of affection for you that is longing to be conveyed,love,love,"text:
i feel a lot of affection for you that is longing to be conveyed

Label:
assistant
<think>

</think>

love",95,125,220,1.1059847428114153,0.5645,0.5645,0.3941372477046873
i am and i am looking for some vest tops i have some shorts but long ones due to feel paranoid that i have cellulite everywhere,fear,anger,"have cellulite everywhere

Label:
assistant
<think>

</think>

anger",108,112,220,1.1059847428114153,0.5645,0.5645,0.3941372477046873
i feel like it was a bit of divine intervention for me,joy,joy,"label.

Input text:
i feel like it was a bit of divine intervention for me

Label:
assistant
<think>

</think>

The phrase ""divine intervention"" implies a positive, miraculous event that helped the speaker. This sentiment aligns with feelings of happiness, gratitude, and relief, which fall under the category of joy. It does not fit sadness, anger, fear, or surprise (which would imply an unexpected shock rather than a positive outcome).

Label: joy",93,127,220,1.1059847428114153,0.5645,0.5645,0.3941372477046873
i know is that she s here and i m so thankful for her warm loving and peaceful presence i feel when my anger or feelings of discontent and frustration flare up,sadness,love,"Label:
assistant
<think>

</think>

The text explicitly mentions being ""thankful"" for a ""warm loving and peaceful presence."" While the speaker acknowledges feelings of anger and frustration, the overall sentiment expressed in the sentence is one of gratitude and appreciation for the person's positive influence. Among the candidate labels, ""love"" best captures the ""warm loving"" description and the deep appreciation (""thankful"") for the person's presence.

Label: love",113,107,220,1.1059847428114153,0.5645,0.5645,0.3941372477046873
im trying to be understanding open minded and fair but im feeling completely pissed to the max about a few things,anger,anger,"feeling completely pissed to the max about a few things

Label:
assistant
<think>

</think>

anger",102,118,220,1.1059847428114153,0.5645,0.5645,0.3941372477046873
