Text,truth,pre,pred_raw,input_tokens,output_tokens,total_tokens,runtime,mse,rmse,pearson_coeff,spearman_coeff,sc_raw_samples,sc_parsed_samples
"text1: "" it 's a major victory for maine , and it 's a major victory for other states . text2: the maine program could be a model for other states .",2.8,2.0,"'s a major victory for maine , and it 's a major victory for other states . text2: the maine program could be a model for other states .

Score:
3.5",530,580,1110,0.33078931668569567,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""'s a major victory for maine , and it 's a major victory for other states . text2: the maine program could be a model for other states .\n\nScore:\n3.5"", ""'s a major victory for maine , and it 's a major victory for other states . text2: the maine program could be a model for other states .\n\nScore:\nScore: 4.0"", ""'s a major victory for maine , and it 's a major victory for other states . text2: the maine program could be a model for other states .\n\nScore:\n4.5"", ""'s a major victory for maine , and it 's a major victory for other states . text2: the maine program could be a model for other states .\n\nScore:\n3.5"", ""'s a major victory for maine , and it 's a major victory for other states . text2: the maine program could be a model for other states .\n\nScore:\nScore: 4.5""]","[2.0, 2.0, 2.0, 2.0, 2.0]"
"text1: in addition to o 'connor , rehnquist 's majority opinion was joined by justices david souter , ruth bader ginsburg , and stephen breyer . text2: joining him in the majority opinion were justices sandra day o 'connor , david h. souter , ruth bader ginsburg and stephen g. breyer .",3.6,4.5,Score: 4.5,720,390,1110,0.33078931668569567,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""Score: 4.5"", ""4.5"", ""4.5"", ""4.5"", ""Score: 4.5""]","[4.5, 4.5, 4.5, 4.5, 4.5]"
"text1: the metropolitan transportation authority was given two weeks to restore the $ 1.50 fare and the old commuter railroad rates , york declared . text2: the metropolitan transportation authority , which plans to appeal , was given until may 28 to restore the old subway and bus fare and the old commuter railroad rates .",2.8,4.2,"subway and bus fare and the old commuter railroad rates .

Score:
4.0",650,460,1110,0.33078931668569567,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""subway and bus fare and the old commuter railroad rates .\n\nScore:\nScore: 4.5"", ""subway and bus fare and the old commuter railroad rates .\n\nScore:\n4.0"", ""subway and bus fare and the old commuter railroad rates .\n\nScore:\nScore: 4.5"", ""subway and bus fare and the old commuter railroad rates .\n\nScore:\n4.5"", ""subway and bus fare and the old commuter railroad rates .\n\nScore:\n3.5""]","[4.5, 4.0, 4.5, 4.5, 3.5]"
text1: the embraer jets are scheduled to be delivered by september 2006 . text2: the bombardier and embraer aircraft will be delivered to u.s. airways by september 2006 .,3.0,5.0,"2006 . text2: the bombardier and embraer aircraft will be delivered to u.s. airways by september 2006 .

Score:
Score: 4.5

The two text pairs have strong semantic similarity as they both discuss aircraft deliveries to U.S. Airways by September 2006. The main difference is that text1 mentions Embraer jets specifically, while text2 mentions both Embraer and Bombardier aircraft. The slight difference in specific aircraft types reduces the score slightly from a perfect score.",555,555,1110,0.33078931668569567,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""2006 . text2: the bombardier and embraer aircraft will be delivered to u.s. airways by september 2006 .\n\nScore:\nScore: 4.5\n\nThe two text pairs have strong semantic similarity as they both discuss aircraft deliveries to U.S. Airways by September 2006. The main difference is that text1 mentions Embraer jets specifically, while text2 mentions both Embraer and Bombardier aircraft. The slight difference in specific aircraft types reduces the score slightly from a perfect score."", ""2006 . text2: the bombardier and embraer aircraft will be delivered to u.s. airways by september 2006 .\n\nScore:\nScore: 4.0"", ""2006 . text2: the bombardier and embraer aircraft will be delivered to u.s. airways by september 2006 .\n\nScore:\nScore: 4.0"", ""2006 . text2: the bombardier and embraer aircraft will be delivered to u.s. airways by september 2006 .\n\nScore:\nScore: 4.0"", ""2006 . text2: the bombardier and embraer aircraft will be delivered to u.s. airways by september 2006 .\n\nScore:\n3.5""]","[5.0, 5.0, 5.0, 5.0, 5.0]"
"text1: "" today , we are trying to convey this problem to russian president vladimir putin and us president george w bush . "" text2: "" today , we are trying to convey this problem to russian president vladimir putin ( news - web sites ) and president bush ( news - web sites ) . """,4.6,4.5,"news - web sites ) . ""

Score:
Score: 4.5",670,440,1110,0.33078931668569567,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""news - web sites ) . \""\n\nScore:\nScore: 4.5"", ""news - web sites ) . \""\n\nScore:\nScore: 4.5"", ""news - web sites ) . \""\n\nScore:\nScore: 4.5"", ""news - web sites ) . \""\n\nScore:\nScore: 4.5"", ""news - web sites ) . \""\n\nScore:\nScore: 4.5""]","[4.5, 4.5, 4.5, 4.5, 4.5]"
"text1: the state wants to kill the wolves in approximately a 1,700-square-mile area near the village of mcgrath . text2: the state wants to kill the wolves in approximately a 1,700-square-mile area near mcgrath to establish a moose nursery of sorts .",3.2,4.2,"area near mcgrath to establish a moose nursery of sorts .

Score:
4.0",635,475,1110,0.33078931668569567,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""area near mcgrath to establish a moose nursery of sorts .\n\nScore:\n4.5"", ""area near mcgrath to establish a moose nursery of sorts .\n\nScore:\n4.0"", ""area near mcgrath to establish a moose nursery of sorts .\n\nScore:\n4.0"", ""area near mcgrath to establish a moose nursery of sorts .\n\nScore:\nScore: 4.5"", ""area near mcgrath to establish a moose nursery of sorts .\n\nScore:\n4.0""]","[4.5, 4.0, 4.0, 4.5, 4.0]"
"text1: peterson told police he fished alone in san francisco bay on christmas eve , returning to an empty house . text2: peterson told police he left his wife at about 9 : 30 a.m. on dec. 24 to fish alone in san francisco bay .",3.0,5.0,"on dec. 24 to fish alone in san francisco bay .

Score:
Score: 4.5",635,475,1110,0.33078931668569567,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""on dec. 24 to fish alone in san francisco bay .\n\nScore:\nScore: 4.5"", ""on dec. 24 to fish alone in san francisco bay .\n\nScore:\n3.5"", ""on dec. 24 to fish alone in san francisco bay .\n\nScore:\n3.5"", ""on dec. 24 to fish alone in san francisco bay .\n\nScore:\n3.5"", ""on dec. 24 to fish alone in san francisco bay .\n\nScore:\nScore: 4.0""]","[5.0, 5.0, 5.0, 5.0, 5.0]"
"text1: the fed 's empire state survey far exceeded expectations by jumping to 26.8 in june , a record high , from 10.6 in may . text2: prices had pulled back from offshore highs when the empire state survey far exceeded expectations by jumping to 26.8 in june , a record high , from 10.6 in may .",3.8,3.4,3.5,715,395,1110,0.33078931668569567,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""3.5"", ""3.5"", ""3.5"", ""3.5"", ""3.0""]","[3.5, 3.5, 3.5, 3.5, 3.0]"
"text1: "" i can say i am being forced into exile by the world superpower , "" he said . text2: "" i am being forced into exile by the world 's superpower , "" taylor said in an address videotaped at his home .",3.0,4.2,"by the world 's superpower , "" taylor said in an address videotaped at his home .

Score:
4.0",600,510,1110,0.33078931668569567,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""by the world 's superpower , \"" taylor said in an address videotaped at his home .\n\nScore:\nScore: 4.5"", ""by the world 's superpower , \"" taylor said in an address videotaped at his home .\n\nScore:\n3.5"", ""by the world 's superpower , \"" taylor said in an address videotaped at his home .\n\nScore:\n4.0"", ""by the world 's superpower , \"" taylor said in an address videotaped at his home .\n\nScore:\n4.5"", ""by the world 's superpower , \"" taylor said in an address videotaped at his home .\n\nScore:\nScore: 4.5""]","[4.5, 3.5, 4.0, 4.5, 4.5]"
"text1: det chief insp norman mckinlay said there was "" evidence a body or bodies have been in this area "" . text2: detective chief inspector norman mckinlay , leading the investigation , said : "" there is evidence a body or bodies have been in this area .",4.5,4.0,"there is evidence a body or bodies have been in this area .

Score:
Score: 4.5",640,470,1110,0.33078931668569567,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""there is evidence a body or bodies have been in this area .\n\nScore:\nScore: 4.5"", ""there is evidence a body or bodies have been in this area .\n\nScore:\n4.5"", ""there is evidence a body or bodies have been in this area .\n\nScore:\n4.5"", ""there is evidence a body or bodies have been in this area .\n\nScore:\n3.5"", ""there is evidence a body or bodies have been in this area .\n\nScore:\n3.0""]","[4.5, 4.5, 4.5, 3.5, 3.0]"
"text1: investigators have meticulously looked into virtually every aspect of campbell 's personal and financial affairs , campbell has acknowledged . text2: investigators continue to probe virtually every aspect of campbell 's personal and financial affairs , the former mayor has said .",3.75,4.3,"investigators continue to probe virtually every aspect of campbell 's personal and financial affairs , the former mayor has said .

Score:
Score: 4.5",590,520,1110,0.33078931668569567,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""investigators continue to probe virtually every aspect of campbell 's personal and financial affairs , the former mayor has said .\n\nScore:\nScore: 4.5"", ""investigators continue to probe virtually every aspect of campbell 's personal and financial affairs , the former mayor has said .\n\nScore:\n3.5"", ""investigators continue to probe virtually every aspect of campbell 's personal and financial affairs , the former mayor has said .\n\nScore:\n4.5"", ""investigators continue to probe virtually every aspect of campbell 's personal and financial affairs , the former mayor has said .\n\nScore:\nScore: 4.5"", ""investigators continue to probe virtually every aspect of campbell 's personal and financial affairs , the former mayor has said .\n\nScore:\n4.5""]","[4.5, 3.5, 4.5, 4.5, 4.5]"
"text1: board chancellor robert bennett declined to comment on personnel matters tuesday , as did mills . text2: mr. mills declined to comment yesterday , saying that he never discussed personnel matters .",3.0,2.0,"ennett declined to comment on personnel matters tuesday , as did mills . text2: mr. mills declined to comment yesterday , saying that he never discussed personnel matters .

Score:
Score: 4.0",535,575,1110,0.33078931668569567,2.627370432419052,1.6209165408555284,0.102702418562895,0.10566205802704164,"[""ennett declined to comment on personnel matters tuesday , as did mills . text2: mr. mills declined to comment yesterday , saying that he never discussed personnel matters .\n\nScore:\nScore: 4.0"", ""ennett declined to comment on personnel matters tuesday , as did mills . text2: mr. mills declined to comment yesterday , saying that he never discussed personnel matters .\n\nScore:\n4.5"", ""ennett declined to comment on personnel matters tuesday , as did mills . text2: mr. mills declined to comment yesterday , saying that he never discussed personnel matters .\n\nScore:\n4.5"", ""ennett declined to comment on personnel matters tuesday , as did mills . text2: mr. mills declined to comment yesterday , saying that he never discussed personnel matters .\n\nScore:\n3.5"", ""ennett declined to comment on personnel matters tuesday , as did mills . text2: mr. mills declined to comment yesterday , saying that he never discussed personnel matters .\n\nScore:\n4.5""]","[2.0, 2.0, 2.0, 2.0, 2.0]"
